inst_id	cand_id	url	ne	type	link	pref_label_exact_match	pref_label_end_match	pref_label_match	alt_label_exact_match	alt_label_end_match	alt_label_match	last_part_match	levenshtein_ratio	name_conflict	date_match	solr_iteration	solr_position	solr_score	inlinks	lang	ambig	quotes	type_match	role_match	spec_match	keyword_match	subject_match	entity_match	label
5	14	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Noord-Brabant	location	http://nl.dbpedia.org/resource/Lijst_van_woonplaatsen_in_Noord-Brabant	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.500	0.000	0.000	0.000	0.150	0.321	0.006	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0.000	0
5	15	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Noord-Brabant	location	http://nl.dbpedia.org/resource/Lijst_van_gouverneurs_en_commissarissen_van_de_Koning_in_Noord-Brabant	0.000	1.000	0.000	0.000	1.000	0.000	1.000	0.308	0.000	0.000	0.000	0.200	0.321	0.005	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0.000	0
10	16	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Schatten	person	http://nl.dbpedia.org/resource/Orde_van_de_Heilige_Schatten	0.000	1.000	0.000	0.000	0.000	0.000	0.250	0.258	0.000	0.000	0.000	0.050	0.203	0.534	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
10	17	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Schatten	person	http://nl.dbpedia.org/resource/Die_Frau_ohne_Schatten	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.533	0.000	0.000	0.000	0.100	0.203	0.220	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.762	0.000	0
10	18	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Schatten	person	http://nl.dbpedia.org/resource/Schatten	1.000	0.000	0.000	0.000	0.000	0.000	0.333	0.638	0.000	0.000	0.000	0.150	1.000	0.213	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
10	19	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Schatten	person	http://nl.dbpedia.org/resource/Lautlos_wie_sein_Schatten	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.485	0.000	0.000	0.000	0.200	0.203	0.001	1.000	0.000	0.000	0.000	0.000	0.000	0.964	0.000	0.000	0
10	20	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Schatten	person	http://nl.dbpedia.org/resource/Nacht-schatten	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.727	0.000	0.000	0.000	0.250	0.203	0.001	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
10	21	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Schatten	person	http://nl.dbpedia.org/resource/Centraal_Amerika's_onbekende_schatten	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.364	0.000	0.000	0.000	0.300	0.203	0.001	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
10	22	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Schatten	person	http://dbpedia.org/resource/Gerald_Schatten	0.000	1.000	0.000	0.000	1.000	0.000	1.000	0.711	0.000	0.000	0.000	0.350	0.950	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0
10	23	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Schatten	person	http://dbpedia.org/resource/Der_Tanz_der_Schatten	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.552	0.000	0.000	0.000	0.400	0.203	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0
10	24	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Schatten	person	http://dbpedia.org/resource/Ich_werde_hier_sein_im_Sonnenschein_und_im_Schatten	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.271	0.000	0.000	0.000	0.450	0.203	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
10	25	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Schatten	person	http://dbpedia.org/resource/Robert_Schatten	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.696	0.000	1.000	0.000	0.500	0.950	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.762	0
12	26	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Amsterdam	1.000	0.000	0.000	0.000	0.000	0.000	0.125	0.565	0.000	0.000	0.000	0.050	1.000	0.690	1.000	0.000	0.000	1.000	0.000	0.000	0.995	0.762	0.000	1
12	27	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Universiteit_van_Amsterdam	0.000	1.000	0.000	0.000	0.500	0.000	0.545	0.360	0.000	0.000	0.000	0.100	0.189	0.078	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0
12	28	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Rijksmuseum_Amsterdam	0.000	1.000	0.000	0.000	0.000	0.000	0.250	0.378	0.000	0.000	0.000	0.150	0.189	0.047	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.762	0.000	0
12	29	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Vrije_Universiteit_Amsterdam	0.000	1.000	0.000	0.000	0.375	0.000	0.444	0.458	0.000	0.000	0.000	0.200	0.189	0.035	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0
12	30	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Amsterdam_(gemeente)	1.000	0.000	0.000	0.000	0.500	0.500	0.667	0.786	0.000	0.000	0.000	0.250	1.000	0.032	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
12	31	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Stedelijk_Museum_Amsterdam	0.000	1.000	0.000	0.000	0.000	0.000	0.500	0.457	0.000	0.000	0.000	0.300	0.189	0.023	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.762	0.000	0
12	32	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Station_Amsterdam_Centraal	0.000	0.000	1.000	0.000	0.111	0.444	0.100	0.495	0.000	0.000	0.000	0.350	0.189	0.022	1.000	0.000	0.000	1.000	0.000	0.000	0.964	0.000	0.762	0
12	33	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Nieuw-Amsterdam_(Nieuw-Nederland)	0.000	1.000	0.000	0.000	0.500	0.000	0.667	0.651	0.000	0.000	0.000	0.400	0.189	0.020	1.000	1.000	0.000	0.000	0.000	0.000	0.762	0.000	0.000	0
12	34	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Conservatorium_van_Amsterdam	0.000	1.000	0.000	0.000	0.200	0.000	0.333	0.494	0.000	0.000	0.000	0.450	0.189	0.017	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0
12	35	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Amsterdamsche_Hockey_&_Bandy_Club	0.000	0.000	0.000	0.250	0.000	0.500	0.200	0.743	0.000	0.000	0.000	0.500	0.370	0.015	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
12	36	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/International_Documentary_Film_Festival_Amsterdam	0.000	1.000	0.000	0.000	0.333	0.000	0.500	0.293	0.000	0.000	0.000	0.550	0.189	0.010	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0
12	37	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Amsterdam	location	http://nl.dbpedia.org/resource/Amsterdam_(stad_in_New_York)	1.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	0.000	0.000	0.000	0.600	1.000	0.010	1.000	1.000	0.000	1.000	0.000	0.000	0.762	0.000	0.000	0
16	38	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Hub	person	http://nl.dbpedia.org/resource/Hub_(luchthaven)	1.000	0.000	0.000	0.000	0.500	0.000	0.667	0.476	0.000	0.000	0.000	0.050	1.000	0.808	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
16	39	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Hub	person	http://nl.dbpedia.org/resource/Hub_(hardware)	1.000	0.000	0.000	0.000	1.000	0.000	1.000	0.700	0.000	0.000	0.000	0.100	1.000	0.142	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.964	0
16	40	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Hub	person	http://nl.dbpedia.org/resource/Henry_Hub	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.500	0.000	0.000	0.000	0.150	0.186	0.025	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
16	41	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Hub	person	http://nl.dbpedia.org/resource/Hubrecht_(voornaam)	0.000	0.000	0.000	0.167	0.000	0.000	0.429	0.701	0.000	0.000	0.000	0.200	0.300	0.017	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
16	42	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Hub	person	http://nl.dbpedia.org/resource/Hub_(Windows_Phone)	1.000	0.000	0.000	0.000	0.000	0.000	1.000	0.929	0.000	0.000	0.000	0.250	1.000	0.008	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
18	43	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Zwarte Beertjes	location	http://nl.dbpedia.org/resource/Zwarte_Beertjes	1.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	0.000	0.000	0.000	0.050	1.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.762	1
20	44	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Engels	other	http://nl.dbpedia.org/resource/Engels	1.000	0.000	0.000	0.000	0.167	0.000	0.286	0.697	0.000	0.000	0.000	0.050	1.000	0.910	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.964	0.000	1
20	45	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Engels	other	http://nl.dbpedia.org/resource/Amerikaans-Engels	0.000	1.000	0.000	0.000	0.000	0.000	0.500	0.425	0.000	0.000	0.000	0.100	0.185	0.035	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
20	46	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Engels	other	http://nl.dbpedia.org/resource/Brits-Engels	0.000	1.000	0.000	0.000	0.000	0.000	0.333	0.464	0.000	0.000	0.000	0.150	0.185	0.018	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
20	47	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Engels	other	http://nl.dbpedia.org/resource/Canadees-Engels	0.000	1.000	0.000	0.000	0.000	0.000	0.500	0.513	0.000	0.000	0.000	0.200	0.185	0.015	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.995	0
20	48	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Engels	other	http://nl.dbpedia.org/resource/Friedrich_Engels	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.545	0.000	0.500	0.000	0.250	0.863	0.013	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.964	0.762	0
20	49	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Engels	other	http://nl.dbpedia.org/resource/Australisch-Engels	0.000	1.000	0.000	0.000	0.000	0.000	0.333	0.417	0.000	0.000	0.000	0.300	0.185	0.008	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
21	50	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Harriët Freezer	person	http://nl.dbpedia.org/resource/Harriët_Freezer	1.000	0.000	0.000	0.000	0.000	0.000	0.333	0.504	0.000	1.000	0.000	0.050	1.000	1.000	1.000	0.000	0.000	1.000	0.000	0.000	1.000	0.762	0.000	1
22	51	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Engelse	other	http://nl.dbpedia.org/resource/Engeland	0.000	0.000	0.000	0.500	0.000	0.000	0.333	0.746	0.000	0.000	0.000	0.050	1.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	1
23	52	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Gaston Leroux	person	http://nl.dbpedia.org/resource/Gaston_Leroux	1.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	0.000	0.500	0.000	0.050	1.000	1.000	1.000	0.000	0.000	1.000	0.000	0.000	1.000	0.762	0.964	1
24	53	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Het Spook van de Opera	other	http://nl.dbpedia.org/resource/The_Phantom_of_the_Opera_(musical)	0.000	0.000	0.000	1.000	0.000	0.000	0.500	0.804	0.000	0.000	0.000	0.050	0.066	0.662	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.964	0
24	54	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Het Spook van de Opera	other	http://nl.dbpedia.org/resource/Het_spook_van_de_opera_(roman)	1.000	0.000	0.000	0.000	0.000	0.000	0.667	0.743	0.000	0.000	0.000	0.100	1.000	0.338	1.000	1.000	0.000	0.000	0.000	1.000	0.995	0.762	0.964	1
25	55	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Frans	other	http://nl.dbpedia.org/resource/Frans	1.000	0.000	0.000	0.000	0.000	0.000	0.143	0.648	0.000	0.000	0.000	0.050	1.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1
26	56	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Parijs	1.000	0.000	0.000	0.000	0.000	0.000	1.000	0.955	0.000	0.000	0.000	0.050	1.000	0.822	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.762	0.762	1
26	57	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Universiteit_van_Parijs	0.000	1.000	0.000	0.000	0.000	0.000	0.500	0.305	0.000	0.000	0.000	0.100	0.168	0.059	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.762	0.762	0
26	58	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Vredesconferentie_van_Parijs_(1919)	0.000	1.000	0.000	0.000	0.000	0.000	0.500	0.328	0.000	0.000	0.000	0.150	0.168	0.016	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
26	59	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Notre-Dame_van_Parijs	0.000	1.000	0.000	0.000	0.333	0.000	0.750	0.353	0.000	0.000	0.000	0.200	0.168	0.014	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.964	0.000	0
26	60	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Metro_van_Parijs	0.000	1.000	0.000	0.000	0.250	0.000	0.400	0.566	0.000	0.000	0.000	0.250	0.168	0.013	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
26	61	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Commune_van_Parijs_(1871)	0.000	1.000	0.000	0.000	0.000	0.000	0.333	0.406	0.000	0.000	0.000	0.300	0.168	0.011	1.000	1.000	0.000	0.000	0.000	0.000	0.762	0.762	0.762	0
26	62	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Vrede_van_Parijs_(1783)	0.000	1.000	0.000	0.000	0.000	0.000	0.667	0.443	0.000	0.000	0.000	0.350	0.168	0.010	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.995	0
26	63	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Vrede_van_Parijs_(1763)	0.000	1.000	0.000	0.000	0.500	0.000	1.000	0.507	0.000	0.000	0.000	0.400	0.168	0.010	1.000	1.000	0.000	0.000	0.000	0.000	0.762	0.000	1.000	0
26	64	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/ATP-toernooi_van_Parijs	0.000	1.000	0.000	0.000	0.000	0.000	0.333	0.447	0.000	0.000	0.000	0.450	0.168	0.008	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
26	65	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Aartsbisdom_Parijs	0.000	1.000	0.000	0.000	0.000	0.000	0.800	0.467	0.000	0.000	0.000	0.500	0.168	0.007	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
26	66	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Aanslagen_in_Parijs_van_november_2015	0.000	0.000	1.000	0.000	0.250	0.500	0.200	0.296	0.000	0.000	0.000	0.550	0.168	0.007	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0.762	0
26	67	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Vrede_van_Parijs_(1898)	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.511	0.000	0.000	0.000	0.600	0.168	0.005	1.000	1.000	0.000	0.000	0.000	0.000	0.762	0.000	0.964	0
26	68	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Bevrijding_van_Parijs	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.422	0.000	0.000	0.000	0.650	0.168	0.005	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.762	0.964	0
26	69	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Vrede_van_Parijs_(1947)	0.000	1.000	0.000	0.000	0.000	0.000	0.500	0.434	0.000	0.000	0.000	0.700	0.168	0.005	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
26	70	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Observatorium_van_Parijs	0.000	1.000	0.000	0.000	0.000	0.000	0.500	0.375	0.000	0.000	0.000	0.750	0.168	0.005	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.762	0
26	71	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Parijs	location	http://nl.dbpedia.org/resource/Beleg_van_Parijs_(1870-1871)	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.523	0.000	0.000	0.000	0.800	0.168	0.004	1.000	1.000	0.000	0.000	0.000	0.000	0.995	0.000	0.762	0
27	72	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Jan van Gent	person	http://nl.dbpedia.org/resource/Jan_van_Gent	1.000	0.000	0.000	0.000	0.000	0.000	0.500	0.780	0.000	0.500	0.000	0.050	1.000	0.530	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.762	0.995	0
27	73	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Jan van Gent	person	http://nl.dbpedia.org/resource/Jan-van-gent	1.000	0.000	0.000	0.000	0.000	0.000	0.250	0.502	0.000	0.000	0.000	0.100	0.549	0.161	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0.000	0
27	74	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Jan van Gent	person	http://nl.dbpedia.org/resource/Bavo_van_Gent	0.000	0.000	0.000	0.000	0.000	0.000	0.125	0.397	0.000	0.000	0.000	0.150	0.059	0.065	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.762	0.762	0
27	75	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	Jan van Gent	person	http://nl.dbpedia.org/resource/Pacifische_jan-van-gent	0.000	1.000	0.000	0.000	0.000	0.000	0.333	0.456	0.000	0.000	0.000	0.200	0.195	0.056	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0.000	0
